match_id,coach_id,team
5349,3554,Parramatta Eels
5348,7442,Western Suburbs Magpies
5348,6047,Manly Warringah Sea Eagles
5351,2937,Canterbury Bankstown Bulldogs
5351,6110,South Sydney Rabbitohs
5352,6008,Balmain Tigers
5352,3737,Cronulla Sutherland Sharks
5355,5948,Canberra Raiders
5355,7454,North Sydney Bears
5353,6047,Manly Warringah Sea Eagles
5353,2835,Penrith Panthers
5356,3554,Parramatta Eels
5356,1509,Eastern Suburbs Roosters
5354,7441,St George Dragons
5354,7442,Western Suburbs Magpies
5357,7442,Western Suburbs Magpies
5357,6008,Balmain Tigers
5362,2937,Canterbury Bankstown Bulldogs
5362,5948,Canberra Raiders
5360,3737,Cronulla Sutherland Sharks
5360,2831,Illawarra Steelers
5361,1509,Eastern Suburbs Roosters
5361,6047,Manly Warringah Sea Eagles
5358,7454,North Sydney Bears
5358,3554,Parramatta Eels
5359,2835,Penrith Panthers
5359,7441,St George Dragons
5363,7441,St George Dragons
5363,1509,Eastern Suburbs Roosters
5366,6008,Balmain Tigers
5366,2835,Penrith Panthers
5367,5948,Canberra Raiders
5367,6110,South Sydney Rabbitohs
5364,2831,Illawarra Steelers
5364,7442,Western Suburbs Magpies
5365,6047,Manly Warringah Sea Eagles
5365,7454,North Sydney Bears
5368,3554,Parramatta Eels
5368,2937,Canterbury Bankstown Bulldogs
5370,2937,Canterbury Bankstown Bulldogs
5370,6047,Manly Warringah Sea Eagles
5374,1509,Eastern Suburbs Roosters
5374,6008,Balmain Tigers
5369,7454,North Sydney Bears
5369,7441,St George Dragons
5371,2835,Penrith Panthers
5371,2831,Illawarra Steelers
5372,6110,South Sydney Rabbitohs
5372,3554,Parramatta Eels
5373,7442,Western Suburbs Magpies
5373,3737,Cronulla Sutherland Sharks
5375,6008,Balmain Tigers
5375,7454,North Sydney Bears
5377,3737,Cronulla Sutherland Sharks
5377,2835,Penrith Panthers
5380,2831,Illawarra Steelers
5380,1509,Eastern Suburbs Roosters
5376,6047,Manly Warringah Sea Eagles
5376,6110,South Sydney Rabbitohs
5378,3554,Parramatta Eels
5378,5948,Canberra Raiders
5379,7441,St George Dragons
5379,2937,Canterbury Bankstown Bulldogs
5381,5948,Canberra Raiders
5381,7441,St George Dragons
5382,2937,Canterbury Bankstown Bulldogs
5382,2831,Illawarra Steelers
5386,1509,Eastern Suburbs Roosters
5386,7442,Western Suburbs Magpies
5385,7454,North Sydney Bears
5385,3737,Cronulla Sutherland Sharks
5383,3554,Parramatta Eels
5383,6047,Manly Warringah Sea Eagles
5384,6110,South Sydney Rabbitohs
5384,6008,Balmain Tigers
5387,7454,North Sydney Bears
5387,2831,Illawarra Steelers
5392,6008,Balmain Tigers
5392,2937,Canterbury Bankstown Bulldogs
5390,5948,Canberra Raiders
5390,6047,Manly Warringah Sea Eagles
5391,3737,Cronulla Sutherland Sharks
5391,1509,Eastern Suburbs Roosters
5388,2835,Penrith Panthers
5388,7442,Western Suburbs Magpies
5389,7441,St George Dragons
5389,6110,South Sydney Rabbitohs
5393,7442,Western Suburbs Magpies
5393,7454,North Sydney Bears
5394,6008,Balmain Tigers
5394,5948,Canberra Raiders
5396,3737,Cronulla Sutherland Sharks
5396,2937,Canterbury Bankstown Bulldogs
5397,2835,Penrith Panthers
5397,1509,Eastern Suburbs Roosters
5395,7441,St George Dragons
5395,3554,Parramatta Eels
5398,6110,South Sydney Rabbitohs
5398,2831,Illawarra Steelers
5399,7454,North Sydney Bears
5399,2835,Penrith Panthers
5400,5948,Canberra Raiders
5400,2831,Illawarra Steelers
5402,3554,Parramatta Eels
5402,6008,Balmain Tigers
5401,7441,St George Dragons
5401,6047,Manly Warringah Sea Eagles
5403,6110,South Sydney Rabbitohs
5403,3737,Cronulla Sutherland Sharks
5404,2937,Canterbury Bankstown Bulldogs
5404,7442,Western Suburbs Magpies
5405,2831,Illawarra Steelers
5405,3554,Parramatta Eels
5406,6008,Balmain Tigers
5406,6047,Manly Warringah Sea Eagles
5408,3737,Cronulla Sutherland Sharks
5408,5948,Canberra Raiders
5407,1509,Eastern Suburbs Roosters
5407,7454,North Sydney Bears
5409,2835,Penrith Panthers
5409,2937,Canterbury Bankstown Bulldogs
5410,6110,South Sydney Rabbitohs
5410,7442,Western Suburbs Magpies
5411,2937,Canterbury Bankstown Bulldogs
5411,1509,Eastern Suburbs Roosters
5412,3807,Canberra Raiders
5412,7442,Western Suburbs Magpies
5413,6047,Manly Warringah Sea Eagles
5413,2831,Illawarra Steelers
5415,3554,Parramatta Eels
5415,3737,Cronulla Sutherland Sharks
5414,6110,South Sydney Rabbitohs
5414,2835,Penrith Panthers
5416,7441,St George Dragons
5416,6008,Balmain Tigers
5417,3737,Cronulla Sutherland Sharks
5417,6047,Manly Warringah Sea Eagles
5418,2831,Illawarra Steelers
5418,7441,St George Dragons
5421,7454,North Sydney Bears
5421,2937,Canterbury Bankstown Bulldogs
5420,2835,Penrith Panthers
5420,5948,Canberra Raiders
5419,7442,Western Suburbs Magpies
5419,3554,Parramatta Eels
5422,1509,Eastern Suburbs Roosters
5422,6110,South Sydney Rabbitohs
5425,6008,Balmain Tigers
5425,2831,Illawarra Steelers
5426,5948,Canberra Raiders
5426,1509,Eastern Suburbs Roosters
5423,6047,Manly Warringah Sea Eagles
5423,7442,Western Suburbs Magpies
5424,3554,Parramatta Eels
5424,2835,Penrith Panthers
5427,6110,South Sydney Rabbitohs
5427,7454,North Sydney Bears
5428,7441,St George Dragons
5428,3737,Cronulla Sutherland Sharks
5429,7442,Western Suburbs Magpies
5429,7441,St George Dragons
5431,3737,Cronulla Sutherland Sharks
5431,6008,Balmain Tigers
5432,7454,North Sydney Bears
5432,5948,Canberra Raiders
5433,3554,Parramatta Eels
5433,1509,Eastern Suburbs Roosters
5430,2835,Penrith Panthers
5430,6047,Manly Warringah Sea Eagles
5434,2937,Canterbury Bankstown Bulldogs
5434,6110,South Sydney Rabbitohs
5435,6047,Manly Warringah Sea Eagles
5435,1509,Eastern Suburbs Roosters
5436,6008,Balmain Tigers
5436,7442,Western Suburbs Magpies
5437,5948,Canberra Raiders
5437,2937,Canterbury Bankstown Bulldogs
5439,2831,Illawarra Steelers
5439,3737,Cronulla Sutherland Sharks
5438,7441,St George Dragons
5438,2835,Penrith Panthers
5440,3554,Parramatta Eels
5440,7454,North Sydney Bears
5441,7441,St George Dragons
5441,1509,Eastern Suburbs Roosters
5442,2937,Canterbury Bankstown Bulldogs
5442,3554,Parramatta Eels
5444,7454,North Sydney Bears
5444,6047,Manly Warringah Sea Eagles
5445,6110,South Sydney Rabbitohs
5445,5948,Canberra Raiders
5443,7442,Western Suburbs Magpies
5443,2831,Illawarra Steelers
5446,6008,Balmain Tigers
5446,2835,Penrith Panthers
5447,7441,St George Dragons
5447,7454,North Sydney Bears
5450,3737,Cronulla Sutherland Sharks
5450,7442,Western Suburbs Magpies
5448,2831,Illawarra Steelers
5448,2835,Penrith Panthers
5451,6047,Manly Warringah Sea Eagles
5451,2937,Canterbury Bankstown Bulldogs
5449,3554,Parramatta Eels
5449,6110,South Sydney Rabbitohs
5452,6008,Balmain Tigers
5452,1509,Eastern Suburbs Roosters
5453,7454,North Sydney Bears
5453,6008,Balmain Tigers
5454,5948,Canberra Raiders
5454,3554,Parramatta Eels
5457,1509,Eastern Suburbs Roosters
5457,2831,Illawarra Steelers
5456,2835,Penrith Panthers
5456,3737,Cronulla Sutherland Sharks
5455,6110,South Sydney Rabbitohs
5455,6047,Manly Warringah Sea Eagles
5458,2937,Canterbury Bankstown Bulldogs
5458,7441,St George Dragons
5459,6008,Balmain Tigers
5459,6110,South Sydney Rabbitohs
5461,3737,Cronulla Sutherland Sharks
5461,7454,North Sydney Bears
5460,6047,Manly Warringah Sea Eagles
5460,3554,Parramatta Eels
5462,7441,St George Dragons
5462,5948,Canberra Raiders
5463,7442,Western Suburbs Magpies
5463,1509,Eastern Suburbs Roosters
5464,2937,Canterbury Bankstown Bulldogs
5464,2831,Illawarra Steelers
5465,6008,Balmain Tigers
5465,7454,North Sydney Bears
5466,6008,Balmain Tigers
5466,6047,Manly Warringah Sea Eagles
5467,2937,Canterbury Bankstown Bulldogs
5467,6110,South Sydney Rabbitohs
5468,6008,Balmain Tigers
5468,6110,South Sydney Rabbitohs
5469,3554,Parramatta Eels
5469,2937,Canterbury Bankstown Bulldogs
5470,2937,Canterbury Bankstown Bulldogs
5470,6008,Balmain Tigers
5471,3554,Parramatta Eels
5471,2937,Canterbury Bankstown Bulldogs
5472,6110,South Sydney Rabbitohs
5472,2831,Illawarra Steelers
5474,2937,Canterbury Bankstown Bulldogs
5474,6008,North Sydney Bears
5473,6075,Canberra Raiders
5473,3737,Cronulla Sutherland Sharks
5473,5948,Canberra Raiders
5475,2835,Penrith Panthers
5475,7442,Western Suburbs Magpies
5477,7441,St George Dragons
5477,6047,Manly Warringah Sea Eagles
5476,3554,Parramatta Eels
5476,7440,Balmain Tigers
5478,1509,Eastern Suburbs Roosters
5478,2831,Illawarra Steelers
5479,7442,Western Suburbs Magpies
5479,3554,Parramatta Eels
5483,2937,Canterbury Bankstown Bulldogs
5483,7440,Balmain Tigers
5481,3737,Cronulla Sutherland Sharks
5481,6008,North Sydney Bears
5480,6047,Manly Warringah Sea Eagles
5480,2835,Penrith Panthers
5482,6110,South Sydney Rabbitohs
5482,7441,St George Dragons
5484,2831,Illawarra Steelers
5484,6075,Canberra Raiders
5484,5948,Canberra Raiders
5485,7440,Balmain Tigers
5485,6110,South Sydney Rabbitohs
5489,6008,North Sydney Bears
5489,1509,Eastern Suburbs Roosters
5487,2835,Penrith Panthers
5487,2937,Canterbury Bankstown Bulldogs
5488,7441,St George Dragons
5488,3737,Cronulla Sutherland Sharks
5486,7442,Western Suburbs Magpies
5486,6047,Manly Warringah Sea Eagles
5490,7441,St George Dragons
5490,1509,Eastern Suburbs Roosters
5493,3737,Cronulla Sutherland Sharks
5493,7440,Balmain Tigers
5491,6075,Canberra Raiders
5491,6008,North Sydney Bears
5491,5948,Canberra Raiders
5492,2937,Canterbury Bankstown Bulldogs
5492,7442,Western Suburbs Magpies
5494,6047,Manly Warringah Sea Eagles
5494,3554,Parramatta Eels
5495,6110,South Sydney Rabbitohs
5495,2835,Penrith Panthers
5496,7440,Balmain Tigers
5496,1509,Eastern Suburbs Roosters
5497,6008,North Sydney Bears
5497,2831,Illawarra Steelers
5500,3554,Parramatta Eels
5500,2937,Canterbury Bankstown Bulldogs
5501,2835,Penrith Panthers
5501,3737,Cronulla Sutherland Sharks
5499,7441,St George Dragons
5499,6075,Canberra Raiders
5499,5948,Canberra Raiders
5498,7442,Western Suburbs Magpies
5498,6110,South Sydney Rabbitohs
5502,2835,Penrith Panthers
5502,1509,Eastern Suburbs Roosters
5507,6075,Canberra Raiders
5507,7440,Balmain Tigers
5507,5948,Canberra Raiders
5504,2937,Canterbury Bankstown Bulldogs
5504,6047,Manly Warringah Sea Eagles
5505,3737,Cronulla Sutherland Sharks
5505,7442,Western Suburbs Magpies
5503,2831,Illawarra Steelers
5503,7441,St George Dragons
5506,6110,South Sydney Rabbitohs
5506,3554,Parramatta Eels
5508,6008,North Sydney Bears
5508,7441,St George Dragons
5510,7440,Balmain Tigers
5510,2831,Illawarra Steelers
5509,6047,Manly Warringah Sea Eagles
5509,6110,South Sydney Rabbitohs
5512,3554,Parramatta Eels
5512,3737,Cronulla Sutherland Sharks
5511,2835,Penrith Panthers
5511,6075,Canberra Raiders
5511,5948,Canberra Raiders
5513,7442,Western Suburbs Magpies
5513,1509,Eastern Suburbs Roosters
5514,6110,South Sydney Rabbitohs
5514,2937,Canterbury Bankstown Bulldogs
5516,6075,Canberra Raiders
5516,7442,Western Suburbs Magpies
5516,5948,Canberra Raiders
5515,2831,Illawarra Steelers
5515,2835,Penrith Panthers
5517,6008,North Sydney Bears
5517,7440,Balmain Tigers
5518,3554,Parramatta Eels
5518,1509,Eastern Suburbs Roosters
5519,3737,Cronulla Sutherland Sharks
5519,6047,Manly Warringah Sea Eagles
5520,6047,Manly Warringah Sea Eagles
5520,1509,Eastern Suburbs Roosters
5521,7440,Balmain Tigers
5521,7441,St George Dragons
5522,2937,Canterbury Bankstown Bulldogs
5522,3737,Cronulla Sutherland Sharks
5525,3554,Parramatta Eels
5525,6075,Canberra Raiders
5525,5948,Canberra Raiders
5524,2835,Penrith Panthers
5524,6008,North Sydney Bears
5523,7442,Western Suburbs Magpies
5523,2831,Illawarra Steelers
5526,6075,Canberra Raiders
5526,6047,Manly Warringah Sea Eagles
5526,5948,Canberra Raiders
5529,3737,Cronulla Sutherland Sharks
5529,6110,South Sydney Rabbitohs
5531,1509,Eastern Suburbs Roosters
5531,2937,Canterbury Bankstown Bulldogs
5527,2831,Illawarra Steelers
5527,3554,Parramatta Eels
5528,6008,North Sydney Bears
5528,7442,Western Suburbs Magpies
5530,7441,St George Dragons
5530,2835,Penrith Panthers
5532,3554,Parramatta Eels
5532,6008,North Sydney Bears
5536,2937,Canterbury Bankstown Bulldogs
5536,6075,Canberra Raiders
5536,5948,Canberra Raiders
5533,6047,Manly Warringah Sea Eagles
5533,2831,Illawarra Steelers
5535,2835,Penrith Panthers
5535,7440,Balmain Tigers
5537,6110,South Sydney Rabbitohs
5537,1509,Eastern Suburbs Roosters
5534,7442,Western Suburbs Magpies
5534,7441,St George Dragons
5538,7440,Balmain Tigers
5538,7442,Western Suburbs Magpies
5539,6075,Canberra Raiders
5539,6110,South Sydney Rabbitohs
5539,5948,Canberra Raiders
5543,1509,Eastern Suburbs Roosters
5543,3737,Cronulla Sutherland Sharks
5542,2831,Illawarra Steelers
5542,2937,Canterbury Bankstown Bulldogs
5540,6008,North Sydney Bears
5540,6047,Manly Warringah Sea Eagles
5541,7441,St George Dragons
5541,3554,Parramatta Eels
5544,2937,Canterbury Bankstown Bulldogs
5544,7441,St George Dragons
5546,6075,Canberra Raiders
5546,1509,Eastern Suburbs Roosters
5546,5948,Canberra Raiders
5547,3737,Cronulla Sutherland Sharks
5547,2831,Illawarra Steelers
5549,6047,Manly Warringah Sea Eagles
5549,7440,Balmain Tigers
5545,3554,Parramatta Eels
5545,2835,Penrith Panthers
5548,6110,South Sydney Rabbitohs
5548,6008,North Sydney Bears
5550,2831,Illawarra Steelers
5550,6110,South Sydney Rabbitohs
5552,3737,Cronulla Sutherland Sharks
5552,6075,Canberra Raiders
5552,5948,Canberra Raiders
5551,7442,Western Suburbs Magpies
5551,2835,Penrith Panthers
5553,6008,North Sydney Bears
5553,2937,Canterbury Bankstown Bulldogs
5555,7440,Balmain Tigers
5555,3554,Parramatta Eels
5554,6047,Manly Warringah Sea Eagles
5554,7441,St George Dragons
5556,7441,St George Dragons
5556,6110,South Sydney Rabbitohs
5558,7440,Balmain Tigers
5558,2937,Canterbury Bankstown Bulldogs
5561,2831,Illawarra Steelers
5561,1509,Eastern Suburbs Roosters
5560,6008,North Sydney Bears
5560,3737,Cronulla Sutherland Sharks
5557,3554,Parramatta Eels
5557,7442,Western Suburbs Magpies
5559,2835,Penrith Panthers
5559,6047,Manly Warringah Sea Eagles
5562,2937,Canterbury Bankstown Bulldogs
5562,2835,Penrith Panthers
5564,6075,Canberra Raiders
5564,2831,Illawarra Steelers
5564,5948,Canberra Raiders
5565,3737,Cronulla Sutherland Sharks
5565,7441,St George Dragons
5566,1509,Eastern Suburbs Roosters
5566,6008,North Sydney Bears
5563,6047,Manly Warringah Sea Eagles
5563,7442,Western Suburbs Magpies
5567,6110,South Sydney Rabbitohs
5567,7440,Balmain Tigers
5568,7440,Balmain Tigers
5568,3737,Cronulla Sutherland Sharks
5571,6008,North Sydney Bears
5571,6075,Canberra Raiders
5571,5948,Canberra Raiders
5570,3554,Parramatta Eels
5570,6047,Manly Warringah Sea Eagles
5569,2835,Penrith Panthers
5569,6110,South Sydney Rabbitohs
5572,7442,Western Suburbs Magpies
5572,2937,Canterbury Bankstown Bulldogs
5573,7441,St George Dragons
5573,1509,Eastern Suburbs Roosters
5574,3737,Cronulla Sutherland Sharks
5574,2835,Penrith Panthers
5576,6075,Canberra Raiders
5576,7441,St George Dragons
5576,5948,Canberra Raiders
5577,2937,Canterbury Bankstown Bulldogs
5577,3554,Parramatta Eels
5578,1509,Eastern Suburbs Roosters
5578,7440,Balmain Tigers
5575,2831,Illawarra Steelers
5575,6008,North Sydney Bears
5579,7442,Western Suburbs Magpies
5579,6110,South Sydney Rabbitohs
5580,7440,Balmain Tigers
5580,6075,Canberra Raiders
5580,5948,Canberra Raiders
5582,6047,Manly Warringah Sea Eagles
5582,2937,Canterbury Bankstown Bulldogs
5584,2835,Penrith Panthers
5584,1509,Eastern Suburbs Roosters
5581,7441,St George Dragons
5581,2831,Illawarra Steelers
5583,7442,Western Suburbs Magpies
5583,3737,Cronulla Sutherland Sharks
5585,3554,Parramatta Eels
5585,6110,South Sydney Rabbitohs
5586,3737,Cronulla Sutherland Sharks
5586,3554,Parramatta Eels
5588,6075,Canberra Raiders
5588,2835,Penrith Panthers
5588,5948,Canberra Raiders
5589,1509,Eastern Suburbs Roosters
5589,7442,Western Suburbs Magpies
5587,6008,North Sydney Bears
5587,7441,St George Dragons
5590,6110,South Sydney Rabbitohs
5590,6047,Manly Warringah Sea Eagles
5591,7440,Balmain Tigers
5591,2831,Illawarra Steelers
5592,3554,Parramatta Eels
5592,1509,Eastern Suburbs Roosters
5593,7440,Balmain Tigers
5593,6008,North Sydney Bears
5596,6047,Manly Warringah Sea Eagles
5596,3737,Cronulla Sutherland Sharks
5594,2835,Penrith Panthers
5594,2831,Illawarra Steelers
5595,7442,Western Suburbs Magpies
5595,6075,Canberra Raiders
5595,5948,Canberra Raiders
5597,2937,Canterbury Bankstown Bulldogs
5597,6110,South Sydney Rabbitohs
5598,3737,Cronulla Sutherland Sharks
5598,2937,Canterbury Bankstown Bulldogs
5601,6075,Canberra Raiders
5601,3554,Parramatta Eels
5601,5948,Canberra Raiders
5602,1509,Eastern Suburbs Roosters
5602,6047,Manly Warringah Sea Eagles
5599,2831,Illawarra Steelers
5599,7442,Western Suburbs Magpies
5600,6008,North Sydney Bears
5600,2835,Penrith Panthers
5603,7441,St George Dragons
5603,7440,Balmain Tigers
5604,2835,Penrith Panthers
5604,7441,St George Dragons
5607,6047,Manly Warringah Sea Eagles
5607,6075,Canberra Raiders
5607,5948,Canberra Raiders
5605,3554,Parramatta Eels
5605,2831,Illawarra Steelers
5608,6110,South Sydney Rabbitohs
5608,3737,Cronulla Sutherland Sharks
5606,7442,Western Suburbs Magpies
5606,6008,North Sydney Bears
5609,2937,Canterbury Bankstown Bulldogs
5609,1509,Eastern Suburbs Roosters
5610,6075,Canberra Raiders
5610,2937,Canterbury Bankstown Bulldogs
5610,5948,Canberra Raiders
5614,1509,Eastern Suburbs Roosters
5614,6110,South Sydney Rabbitohs
5611,2831,Illawarra Steelers
5611,6047,Manly Warringah Sea Eagles
5612,6008,North Sydney Bears
5612,3554,Parramatta Eels
5613,7441,St George Dragons
5613,7442,Western Suburbs Magpies
5615,7440,Balmain Tigers
5615,2835,Penrith Panthers
5616,3737,Cronulla Sutherland Sharks
5616,1509,Eastern Suburbs Roosters
5617,6047,Manly Warringah Sea Eagles
5617,6008,North Sydney Bears
5618,3554,Parramatta Eels
5618,7441,St George Dragons
5620,6110,South Sydney Rabbitohs
5620,6075,Canberra Raiders
5620,5948,Canberra Raiders
5619,7442,Western Suburbs Magpies
5619,7440,Balmain Tigers
5621,2937,Canterbury Bankstown Bulldogs
5621,2831,Illawarra Steelers
5622,1509,Eastern Suburbs Roosters
5622,6075,Canberra Raiders
5622,5948,Canberra Raiders
5624,7440,Balmain Tigers
5624,6047,Manly Warringah Sea Eagles
5626,2831,Illawarra Steelers
5626,3737,Cronulla Sutherland Sharks
5623,6008,North Sydney Bears
5623,6110,South Sydney Rabbitohs
5625,7441,St George Dragons
5625,2937,Canterbury Bankstown Bulldogs
5627,2835,Penrith Panthers
5627,3554,Parramatta Eels
5628,6110,South Sydney Rabbitohs
5628,7440,Balmain Tigers
5629,1509,Eastern Suburbs Roosters
5629,6075,Canberra Raiders
5629,5948,Canberra Raiders
5630,6075,Canberra Raiders
5630,6110,South Sydney Rabbitohs
5630,5948,Canberra Raiders
5631,6047,Manly Warringah Sea Eagles
5631,1509,Eastern Suburbs Roosters
5632,6075,Canberra Raiders
5632,1509,Eastern Suburbs Roosters
5632,5948,Canberra Raiders
5633,6047,Manly Warringah Sea Eagles
5633,6075,Canberra Raiders
5633,5948,Canberra Raiders
8599,3582,Balmain Tigers
8601,3654,North Sydney
8603,3654,North Sydney
8604,3582,Balmain Tigers
8607,3582,Balmain Tigers
8606,3654,North Sydney
8612,3582,Balmain Tigers
8611,3654,North Sydney
8614,3654,North Sydney
8614,3582,Balmain Tigers
8618,3654,North Sydney
8620,3582,Balmain Tigers
8624,3582,Balmain Tigers
8623,3654,North Sydney
8629,3582,Balmain Tigers
8628,3654,North Sydney
8631,3582,Balmain Tigers
8633,3654,North Sydney
8634,3582,Balmain Tigers
8637,3654,North Sydney
8640,3582,Balmain Tigers
8638,3654,North Sydney
8644,3582,Balmain Tigers
8644,3654,North Sydney
8646,3654,North Sydney
8647,3582,Balmain Tigers
8653,3582,Balmain Tigers
8651,3654,North Sydney
8654,3582,Balmain Tigers
5634,1509,Eastern Suburbs Roosters
5634,3730,St George Dragons
5635,3807,Newcastle Knights
5635,3554,Parramatta Eels
5636,2835,Canberra Raiders
5636,3733,Illawarra Steelers
5637,6059,Gold Coast/Tweed Heads Giants
5637,3134,Canterbury Bankstown Bulldogs
5639,2937,Balmain Tigers
5639,6008,North Sydney Bears
5641,7443,Cronulla Sutherland Sharks
5641,6110,South Sydney Rabbitohs
5638,5925,Penrith Panthers
5638,7444,Western Suburbs Magpies
5640,6075,Brisbane Broncos
5640,6047,Manly Warringah Sea Eagles
5642,6110,South Sydney Rabbitohs
5642,1509,Eastern Suburbs Roosters
5644,3134,Canterbury Bankstown Bulldogs
5644,7443,Cronulla Sutherland Sharks
5643,6075,Brisbane Broncos
5643,5925,Penrith Panthers
5646,3733,Illawarra Steelers
5646,6059,Gold Coast/Tweed Heads Giants
5645,6047,Manly Warringah Sea Eagles
5645,6008,North Sydney Bears
5648,3554,Parramatta Eels
5648,2937,Balmain Tigers
5649,3730,St George Dragons
5649,2835,Canberra Raiders
5647,7444,Western Suburbs Magpies
5647,3807,Newcastle Knights
5650,1509,Eastern Suburbs Roosters
5650,3134,Canterbury Bankstown Bulldogs
5652,6059,Gold Coast/Tweed Heads Giants
5652,7443,Cronulla Sutherland Sharks
5651,2835,Canberra Raiders
5651,6110,South Sydney Rabbitohs
5653,3733,Illawarra Steelers
5653,3730,St George Dragons
5656,3807,Newcastle Knights
5656,2937,Balmain Tigers
5654,6008,North Sydney Bears
5654,5925,Penrith Panthers
5655,3554,Parramatta Eels
5655,6047,Manly Warringah Sea Eagles
5657,7444,Western Suburbs Magpies
5657,6075,Brisbane Broncos
5660,3134,Canterbury Bankstown Bulldogs
5660,2835,Canberra Raiders
5659,6110,South Sydney Rabbitohs
5659,3733,Illawarra Steelers
5658,6059,Gold Coast/Tweed Heads Giants
5658,3730,St George Dragons
5662,2937,Balmain Tigers
5662,7444,Western Suburbs Magpies
5663,7443,Cronulla Sutherland Sharks
5663,1509,Eastern Suburbs Roosters
5661,6047,Manly Warringah Sea Eagles
5661,3807,Newcastle Knights
5665,6008,North Sydney Bears
5665,6075,Brisbane Broncos
5664,5925,Penrith Panthers
5664,3554,Parramatta Eels
5666,2937,Balmain Tigers
5666,6047,Manly Warringah Sea Eagles
5667,1509,Eastern Suburbs Roosters
5667,6059,Gold Coast/Tweed Heads Giants
5671,7444,Western Suburbs Magpies
5671,6008,North Sydney Bears
5668,6075,Brisbane Broncos
5668,3554,Parramatta Eels
5669,2835,Canberra Raiders
5669,7443,Cronulla Sutherland Sharks
5672,3733,Illawarra Steelers
5672,3134,Canterbury Bankstown Bulldogs
5670,5925,Penrith Panthers
5670,3807,Newcastle Knights
5673,3730,St George Dragons
5673,6110,South Sydney Rabbitohs
5674,6059,Gold Coast/Tweed Heads Giants
5674,6110,South Sydney Rabbitohs
5675,1509,Eastern Suburbs Roosters
5675,2835,Canberra Raiders
5678,3554,Parramatta Eels
5678,6008,North Sydney Bears
5677,7443,Cronulla Sutherland Sharks
5677,3733,Illawarra Steelers
5676,6047,Manly Warringah Sea Eagles
5676,7444,Western Suburbs Magpies
5680,3807,Newcastle Knights
5680,6075,Brisbane Broncos
5679,5925,Penrith Panthers
5679,2937,Balmain Tigers
5681,3730,St George Dragons
5681,3134,Canterbury Bankstown Bulldogs
5682,6075,Brisbane Broncos
5682,2937,Balmain Tigers
5684,2835,Canberra Raiders
5684,6059,Gold Coast/Tweed Heads Giants
5689,3733,Illawarra Steelers
5689,1509,Eastern Suburbs Roosters
5683,6047,Manly Warringah Sea Eagles
5683,5925,Penrith Panthers
5685,6008,North Sydney Bears
5685,3807,Newcastle Knights
5688,3730,St George Dragons
5688,7443,Cronulla Sutherland Sharks
5687,6110,South Sydney Rabbitohs
5687,3134,Canterbury Bankstown Bulldogs
5686,7444,Western Suburbs Magpies
5686,3554,Parramatta Eels
5691,1509,Eastern Suburbs Roosters
5691,6008,North Sydney Bears
5690,6059,Gold Coast/Tweed Heads Giants
5690,7444,Western Suburbs Magpies
5692,7443,Cronulla Sutherland Sharks
5692,6075,Brisbane Broncos
5693,2937,Balmain Tigers
5693,3730,St George Dragons
5694,3134,Canterbury Bankstown Bulldogs
5694,5925,Penrith Panthers
5695,3807,Newcastle Knights
5695,3733,Illawarra Steelers
5696,3554,Parramatta Eels
5696,2835,Canberra Raiders
5697,6047,Manly Warringah Sea Eagles
5697,6110,South Sydney Rabbitohs
5699,6075,Brisbane Broncos
5699,1509,Eastern Suburbs Roosters
5700,3134,Canterbury Bankstown Bulldogs
5700,6047,Manly Warringah Sea Eagles
5698,3733,Illawarra Steelers
5698,3554,Parramatta Eels
5701,6008,North Sydney Bears
5701,6059,Gold Coast/Tweed Heads Giants
5704,5925,Penrith Panthers
5704,7443,Cronulla Sutherland Sharks
5705,3730,St George Dragons
5705,3807,Newcastle Knights
5702,6110,South Sydney Rabbitohs
5702,2937,Balmain Tigers
5703,7444,Western Suburbs Magpies
5703,2835,Canberra Raiders
5707,6047,Manly Warringah Sea Eagles
5707,7443,Cronulla Sutherland Sharks
5706,2835,Canberra Raiders
5706,6008,North Sydney Bears
5711,2937,Balmain Tigers
5711,3134,Canterbury Bankstown Bulldogs
5712,1509,Eastern Suburbs Roosters
5712,5925,Penrith Panthers
5713,6059,Gold Coast/Tweed Heads Giants
5713,6075,Brisbane Broncos
5708,3733,Illawarra Steelers
5708,7444,Western Suburbs Magpies
5709,3807,Newcastle Knights
5709,6110,South Sydney Rabbitohs
5710,3554,Parramatta Eels
5710,3730,St George Dragons
5714,7444,Western Suburbs Magpies
5714,3730,St George Dragons
5716,6008,North Sydney Bears
5716,3733,Illawarra Steelers
5715,5925,Penrith Panthers
5715,6059,Gold Coast/Tweed Heads Giants
5717,6110,South Sydney Rabbitohs
5717,3554,Parramatta Eels
5718,6075,Brisbane Broncos
5718,2835,Canberra Raiders
5719,3134,Canterbury Bankstown Bulldogs
5719,3807,Newcastle Knights
5721,7443,Cronulla Sutherland Sharks
5721,2937,Balmain Tigers
5720,1509,Eastern Suburbs Roosters
5720,6047,Manly Warringah Sea Eagles
5722,6110,South Sydney Rabbitohs
5722,7444,Western Suburbs Magpies
5723,3730,St George Dragons
5723,6008,North Sydney Bears
5724,2937,Balmain Tigers
5724,1509,Eastern Suburbs Roosters
5725,2835,Canberra Raiders
5725,5925,Penrith Panthers
5727,3733,Illawarra Steelers
5727,6075,Brisbane Broncos
