,player_id,player_name_comma,player_birthday,total_matches,total_points
0,2766,"MOSTYN, Damien",1978-08-26,10,24
0,8431,"MOUJALLI, Ray",1984-12-20,1,-
0,1258,"MOULE, Aaron",1977-06-20,113,244
0,12455,"MOUNT, Alfred",1882-06-11,5,-
0,11085,"MOUNT, Dennis",-,19,90
0,3890,"MOUNTIER, Arthur",1952-09-19,119,25
0,10607,"MOWBRAY, John",1940-12-13,85,120
0,9247,"MOXON, Horace",1896-07-30,32,12
0,20371,"MOYLAN, Matt",1991-06-16,191,223
0,17207,"MOYLAN, Shea",1987-06-05,1,-
0,11239,"MOYLAN, Tom",1951-03-15,18,24
0,13038,"MOYNIHAN, Arthur",1924-01-25,3,-
0,35406,"MOZER, Blake",2004-05-02,9+,4
0,487,"MUCHMORE, Robert",-,71,28
0,2300,"MUCKERT, Chris",1981-01-24,50,28
0,13039,"MUDD, Peter",-,1,-
0,10420,"MUDDELL, Keith",1928-09-25,3,6
0,10528,"MUDGE, Rupert",1928-06-06,47,9
0,284,"MUELLER, Blake",1982-03-10,15,-
0,1698,"MUELLER, Brock",1978-05-23,6,4
0,8749,"MUGGIVAN, Mick",1887-07-22,21,39
0,1121,"MUGGLETON, John",1960-01-16,114,142
0,11265,"MUGGLETON, Merv",-,39,55
0,35462,"MUHLEISEN, Connor",2001-02-19,11,4
0,398,"MUIR, Adam",1971-12-07,184,200
0,4281,"MUIRHEAD, Robert",-,6,-
0,2909,"MULHALL, David",-,3,2
0,10730,"MULHERON, Dick",-,11,76
0,13040,"MULHERON, F",-,12,-
0,9375,"MULHERON, Harry",1903-07-05,19,35
0,35632,"MULITALO, Lorenzo",1999-11-17,1,-
0,28465,"MULITALO, Ronaldo",1999-11-17,111+,332
0,13041,"MULLANE JNR, Mick",1956-09-09,123,162
0,5062,"MULLANE, David",1969-07-07,61,8
0,3769,"MULLANE, Greg",1954-09-28,147,125
0,3164,"MULLANE, Jye",1981-07-29,24,20
0,3767,"MULLANE, Mick",-,57,62
0,13042,"MULLANE, William",1924-09-02,21,-
0,19968,"MULLANEY, Jake",1990-05-28,18,32
0,10112,"MULLARD, Fred",-,22,9
0,9165,"MULLARKEY, Des",-,13,17
0,13043,"MULLEN, Fred",1929-09-28,2,6
0,1615,"MULLEN, Jarrod",1987-04-09,211,165
0,4103,"MULLEN, Steve",1961-06-01,25,6
0,13044,"MULLER, Albert",-,10,-
0,4418,"MULLER, Eddie",1961-12-17,13,-
0,13045,"MULLER, Kev",-,12,-
0,5847,"MULLIGAN, Noel",1926-04-12,63,42
0,7742,"MULLINS, Bill",1948-01-30,190,312
0,206,"MULLINS, Brett",1972-01-21,209,488
0,4062,"MULLINS, Craig",-,2,-
0,11723,"MULLINS, George",-,4,-
0,9567,"MULLINS, George",1907-09-07,13,17
0,10624,"MULLINS, John",-,32,150
0,11083,"MULLINS, Peter",-,4,3
0,11154,"MULLINS, Russell",1952-08-03,131,159
0,11213,"MULLINS, Terry",-,12,6
0,2552,"MULQUIN, Barry",-,7,-
0,5146,"MULVIHILL, John",-,4,-
0,9893,"MULVILLE, Frank",1915-08-08,14,12
0,8802,"MUNCE, George",1887-06-10,38,15
0,528,"MUNDINE, Anthony",1975-05-21,127,244
0,3172,"MUNDINE, Beau",1980-12-28,2,-
0,9426,"MUNDY, Bert",1909-01-22,9,6
0,10149,"MUNN, Jack",1923-05-30,42,26
0,13047,"MUNN, Jack",1914-12-05,2,-
0,8681,"MUNNERY, Fred",1881-06-07,20,18
0,9201,"MUNRO, Crawford",1904-03-23,23,18
0,10130,"MUNRO, Dan",1922-06-24,19,32
0,28015,"MUNRO, Eric",-,5,-
0,204,"MUNRO, Matt",1971-02-05,85,20
0,39203,"MUNRO, Tyrone",2004-12-26,7+,24
0,20831,"MUNSTER, Cameron",1994-09-13,212+,332
0,4335,"MURCHIE, Graham",-,6,8
0,26273,"MURCHIE, Jack",1997-06-26,45,28
0,13049,"MURDEN, Jim",1912-11-22,1,-
0,10305,"MURDOCH, Don",-,44,27
0,15041,"MURDOCH-MASILA, Ben",1991-02-07,120,52
0,9845,"MURPHY, Bernard",1914-06-10,6,6
0,4060,"MURPHY, Col",1958-01-04,76,13
0,5245,"MURPHY, Col",-,1,-
0,13059,"MURPHY, Dick",-,6,9
0,22782,"MURPHY, Ed",1992-10-22,2,-
0,13051,"MURPHY, Edward",1911-08-03,1,-
0,13053,"MURPHY, Frank",1929-04-29,1,-
0,13054,"MURPHY, Gary",-,1,-
0,13055,"MURPHY, Geoff",-,12,-
0,53,"MURPHY, Glen",1971-02-04,52,16
0,8867,"MURPHY, H",-,11,12
0,13056,"MURPHY, Hugh",1902-06-07,1,-
0,13052,"MURPHY, J R",-,2,-
0,6077,"MURPHY, Jim",1948-03-31,55,42
0,9182,"MURPHY, Joe",-,14,5
0,13057,"MURPHY, John",1929-01-24,2,-
0,2306,"MURPHY, Justin",1979-02-14,44,44
0,9964,"MURPHY, Kevin",1922-02-03,17,9
0,1293,"MURPHY, Lee",1977-01-07,63,94
0,8375,"MURPHY, Martin",-,1,-
0,10191,"MURPHY, Morrie",-,19,42
0,9207,"MURPHY, Pat",-,39,12
0,13058,"MURPHY, Paul",-,2,-
0,11127,"MURPHY, Rex",-,79,9
0,3138,"MURPHY, Sam",1981-06-03,5,12
0,13060,"MURPHY, Terry",1957-12-01,79,50
0,3964,"MURPHY, Terry",1952-04-02,54,36
0,11010,"MURPHY, Tim",-,143,54
0,13061,"MURPHY, Vic",1927-05-21,1,-
0,9054,"MURPHY, Wal",1900-01-19,31,35
0,10579,"MURRAY, Brian",-,41,9
0,23476,"MURRAY, Cameron",1998-01-16,161+,140
0,5165,"MURRAY, Corey",1970-04-06,12,4
0,1755,"MURRAY, David",1972-08-10,1,-
0,16067,"MURRAY, Digby",1962-02-02,2,-
0,9753,"MURRAY, Don",1912-05-17,36,15
0,13062,"MURRAY, E",-,2,-
0,2826,"MURRAY, Graham",1955-01-06,90,51
0,13063,"MURRAY, James",-,7,-
0,8765,"MURRAY, Joe",1887-10-06,74,39
0,9716,"MURRAY, Keith",1915-02-17,11,15
0,11229,"MURRAY, Noel",1950-05-02,8,6
0,10904,"MURRAY, Ron",-,8,16
0,1855,"MURRAY, Scott",1972-08-27,50,16
0,5209,"MURRAY, Scott",-,1,-
0,9431,"MURRAY, Thomas",-,7,3
0,13870,"MURRAY, W",-,9,3
0,10372,"MURRAY, Wally",-,3,12
0,20759,"MURRAY, William",-,7,6
0,2635,"MUSCAT, Grant",-,1,-
0,30739,"MUSGROVE, Brayden",1998-03-06,7,4
0,22613,"MUSGROVE, Zane",1996-03-26,73,16
0,1742,"MUSPRATT, Shane",1979-04-13,64,12
0,10114,"MUSSING, Walter",-,37,39
0,1860,"MYERS, David",1971-07-31,5,4
0,36841,"MYERS, Fletcher",2003-05-12,5,26
0,11283,"MYERS, Jim",1954-02-07,18,3
0,4355,"MYLER, Tony",1960-09-26,12,4
0,269,"MYLES, David",1978-02-07,117,114
0,153,"MYLES, Nate",1985-06-24,233,28
0,31629,"MacDONALD, Alec",2001-10-27,46+,12
0,189,"MacDOUGALL, Adam",1975-05-08,195,370
0,2313,"MacDOUGALL, Ben",1977-05-25,81,100
0,12934,"MacDOUGALL, Garry",-,42,-
0,10727,"MacDOUGALL, Gil",-,89,57
0,12935,"MacDOUGALL, Graeme",1940-01-25,2,-
0,1368,"MacDOUGALL, Luke",1982-02-05,72,160
0,12449,"MacFARLANE, Joe",-,7,-
0,11165,"MacFARLANE, Kevin",-,82,69
0,13097,"MacFARLANE, Ray",-,10,42
0,1265,"MacGILLIVRAY, Duncan",1976-10-25,72,8
0,601,"MacNAMARA, Carl",1972-11-24,181,16
0,8634,"MacNAMARA, Percy",1873-12-01,15,8
0,9497,"MacNEILL, Jock",1911-08-29,24,33
0,4471,"McALISTER, Charlie",1963-03-17,1,-
0,3229,"McALLISTER, Danny",1974-12-21,17,4
0,28014,"McALPIN, Steve",-,1,-
0,13065,"McALPINE, Charlie",1934-09-16,2,-
0,4076,"McALPINE, Craig",1961-03-21,20,71
0,9833,"McANDREW, Alby",1920-11-29,69,54
0,9947,"McANULTY, Wally",1920-11-27,6,3
0,9007,"McARTHUR, Jack",-,34,39
0,253,"McARTHUR, John",1964-10-20,180,275
0,9553,"McARTHUR, T",-,7,3
0,3140,"McBRIDE, Gary",1980-03-15,2,-
0,8714,"McCABE, Arthur",1887-06-23,66,144
0,9202,"McCABE, Bill",1902-06-24,7,6
0,10088,"McCABE, Pat",1919-11-17,2,3
0,1531,"McCABE, Paul",1959-08-04,124,71
0,3607,"McCABE, Tom",1881-08-16,9,9
0,13067,"McCAFFERY, George",-,2,-
0,5923,"McCAFFERY, Ken",1929-09-27,79,88
0,3866,"McCAFFERY, Paul",1959-09-14,101,102
0,4193,"McCAFFERY, Trevor",-,2,-
0,10813,"McCAIG, Dan",1940-11-29,21,12
0,10789,"McCALL, Bill",1938-06-25,57,9
0,8628,"McCALLUM, Arthur",1879-08-29,3,-
0,13068,"McCALLUM, Henry",1915-01-28,2,-
0,9786,"McCALLUM, Roy",1913-12-17,45,21
0,2655,"McCANN, David",1962-04-19,1,-
0,14586,"McCANN, Francis",1898-04-10,1,-
0,9809,"McCANN, Frank",-,10,9
0,2592,"McCANN, Ian",-,38,54
0,13069,"McCANN, Mervyn",-,6,6
0,13070,"McCANN, Tom",-,2,-
0,10423,"McCARROLL, Phil",-,46,9
0,13071,"McCARROLL, Trevor",-,7,-
0,9785,"McCARTER, Roy",1914-09-05,85,207
0,26264,"McCARTHY, Bill",1943-03-06,14,-
0,8711,"McCARTHY, Bill",1885-11-15,16,30
0,6059,"McCARTHY, Bob",1944-08-05,251,358
0,1242,"McCARTHY, Darren",1963-11-01,81,122
0,9371,"McCARTHY, George",-,59,33
0,13072,"McCARTHY, Greg",1954-10-05,2,-
0,13073,"McCARTHY, Ian",1936-05-30,26,-
0,9817,"McCARTHY, Jack",1914-10-15,23,15
0,13074,"McCARTHY, John",1941-04-08,3,2
0,44117,"McCARTHY, Kyle",2004-03-10,1,-
0,11823,"McCARTHY, Owen",1882-11-26,78,-
0,16066,"McCARTHY, Paul",-,2,-
0,13075,"McCARTHY, Russell",-,8,-
0,9092,"McCARTHY, Ryan",-,3,3
0,1002,"McCARTHY, Troy",1966-12-14,45,64
0,13964,"McCARTHY, Tyrone",1988-04-21,2,-
0,3992,"McCARTNEY, Terry",-,8,6
0,9308,"McCAUGHEY, Gordon",1901-06-23,7,6
0,9259,"McCAULEY, Frank",1901-03-15,15,6
0,8957,"McCAULEY, Tom",1894-02-13,46,60
0,10401,"McCLEAN, John",-,37,90
0,13133,"McCLINTOCK, Eric",1918-09-13,5,-
0,13076,"McCLINTOCK, Maurice",-,9,17
0,4445,"McCLINTOCK, Michael",1963-01-10,1,-
0,20909,"McCLURE, Brett",-,1,-
0,4482,"McCLUSKY, Rob",-,1,-
0,3756,"McCONNELL, Brent",1980-11-12,3,8
0,9666,"McCONNELL, Jack",1910-03-27,58,15
0,9352,"McCORMACK, Eric",-,12,70
0,20755,"McCORMACK, J",-,1,-
0,47992,"McCORMACK, Jack",-,50,23
0,9433,"McCORMACK, Jim",1909-12-08,44,33
0,9351,"McCORMACK, Pat",1905-03-07,50,27
0,13077,"McCORMACK, Percy",1883-11-30,7,-
0,395,"McCORMACK, Robbie",1964-10-14,169,68
0,5888,"McCOY, Matt",1923-12-20,67,210
0,2555,"McCOY, Steve",1964-12-08,22,20
0,89,"McCRACKEN, Jarrod",1970-03-27,163,164
0,13859,"McCRONE, Josh",1987-05-12,161,141
0,8891,"McCUE, Jim",-,69,18
0,5410,"McCUE, Paddy",1883-06-24,84,119
0,9660,"McCULLOCH, Bill",1913-11-26,18,22
0,7732,"McCULLOUGH, Andrew",1990-01-30,309,147
0,10202,"McCULLOUGH, Jack",-,34,8
0,10776,"McDERMOTT, Dick",1936-11-17,42,18
0,13080,"McDERMOTT, Les",1933-06-17,4,-
0,10783,"McDERMOTT, Ray",1933-10-11,16,3
0,10610,"McDONAGH, Bob",1937-02-07,58,21
0,9663,"McDONALD, Alec",1907-04-01,4,20
0,13083,"McDONALD, Bruce",-,2,-
0,9836,"McDONALD, Cliff",1917-05-07,4,17
0,13082,"McDONALD, D",-,5,-
0,5170,"McDONALD, Darrell",-,28,28
0,1877,"McDONALD, Dean",-,1,-
0,14191,"McDONALD, Harry",-,4,-
0,1765,"McDONALD, Jamie",1977-01-13,52,4
0,5154,"McDONALD, Jason",1972-05-06,2,10
0,13085,"McDONALD, John",-,13,10
0,6025,"McDONALD, John",1944-04-24,62,98
0,10768,"McDONALD, Kevin",-,6,36
0,13086,"McDONALD, Kevin",-,11,3
0,9637,"McDONALD, Les",1913-09-07,26,38
0,5262,"McDONALD, Phil",1972-03-02,1,-
0,3688,"McDONALD, Ronald",1882-01-05,1,-
0,10366,"McDONALD, Wally",1926-04-21,16,21
0,10869,"McDONELL, John",1943-05-13,161,76
0,4368,"McDONNELL, Mark",1967-05-03,5,-
0,10303,"McDONNELL, Neil",-,19,16
0,13088,"McDONNELL, Neil",-,1,-
0,3181,"McDONNELL, Shannon",1987-08-05,60,60
0,4165,"McDONNELL, Warren",1959-01-18,5,-
0,9723,"McDONOUGH, Jack",1915-07-14,11,9
0,13089,"McDOUGALL, Linden",-,1,-
0,20361,"McDOWELL, Alexander",-,2,-
0,13090,"McDOWELL, Frank",-,13,-
0,13091,"McDOWELL, Neil",-,7,3
0,4129,"McELHONE, Greg",-,9,3
0,9326,"McENCROE, Reg",-,29,12
0,9843,"McERLANE, Dave",1914-10-20,18,21
0,10515,"McEVOY, Barney",1933-03-16,111,78
0,13092,"McEVOY, Bede",-,1,-
0,20785,"McEVOY, Thomas",1891-05-03,1,-
0,1867,"McEWEN, Adam",1976-03-29,28,4
0,1478,"McFADDEN, Andrew",1978-01-20,100,131
0,9360,"McFADDEN, Anthony",1905-12-08,30,63
0,23016,"McFADDEN, Russell",-,1,-
0,8756,"McFADDEN, Ted",1880-04-13,33,3
0,13938,"McFADGEAN, Ben",1986-07-31,1,-
0,2614,"McFARLANE, Gary",1964-01-08,65,22
0,8791,"McFARLANE, George",1889-04-30,2,-
0,13095,"McFARLANE, Pat",1919-11-09,2,-
0,13096,"McFARLANE, Rod",-,2,-
0,8648,"McFARLANE, Selby",1891-08-04,56,37
0,3902,"McFARLANE, Steve",1958-10-21,66,63
0,8844,"McFARLANE, Sydney",1887-02-17,47,106
0,8741,"McFAYDEN, Claude",1887-02-28,93,54
0,966,"McGAHAN, Hugh",1961-11-15,118,80
0,647,"McGARRY, Damien",1968-01-27,51,56
0,10753,"McGARRY, Frank",-,11,6
0,17312,"McGARRY, Gerry",-,1,-
0,13098,"McGARRY, Jack",-,4,-
0,727,"McGAW, Mark",1964-05-17,197,164
0,13100,"McGEE, George",1903-10-24,8,-
0,7510,"McGEE, Mike",-,12,-
0,13101,"McGILLAN, H",-,4,-
0,9587,"McGLINN, Jack",1906-05-10,19,12
0,1590,"McGOLDRICK, Ryan",1981-01-12,35,40
0,13102,"McGOULRICK, Brian",-,22,-
0,8680,"McGOVERN, John",-,2,6
0,13104,"McGOVERN, Ted",-,9,-
0,10455,"McGOVERN, Terry",-,93,102
0,8946,"McGOWAN, George",1891-03-13,73,59
0,5101,"McGOWAN, Steve",1964-02-25,6,4
0,35301,"McGRADY, Brayden",1996-12-13,1,4
0,5105,"McGRADY, Ewan",1964-07-06,64,140
0,5156,"McGRADY, Jason",-,7,-
0,1793,"McGRADY, Rick",-,6,12
0,20878,"McGRANE, Maurice",1894-05-24,1,-
0,13108,"McGRATH, Bill",1913-05-17,6,-
0,9127,"McGRATH, Chris",-,30,18
0,13107,"McGRATH, Eddie",-,3,-
0,9029,"McGRATH, Joe",-,1,-
0,9376,"McGRATH, Leo",1903-04-06,37,18
0,4105,"McGRATH, Peter",-,14,41
0,9115,"McGRATH, Ted",1894-10-18,35,19
0,9166,"McGRATH, Tom",1898-10-20,79,39
0,13109,"McGREAL, Brian",1935-07-19,33,-
0,13110,"McGREAL, Wally",1904-07-08,7,-
0,3637,"McGREGOR, Doug",1890-06-21,37,20
0,558,"McGREGOR, Paul",1967-12-31,158,228
0,13111,"McGREGOR, Rod",-,37,3
0,46961,"McGREGOR, Troy",-,1,-
0,28020,"McGROAREY, Johnny",1932-02-11,4,-
0,11819,"McGUINNESS, Albert",1916-03-25,98,109
0,10785,"McGUINNESS, Bob",1942-08-10,95,27
0,52170,"McGUINNESS, Ed",-,1,-
0,540,"McGUINNESS, Ken",1975-09-14,122,146
0,1443,"McGUINNESS, Kevin",1976-11-10,166,291
0,13113,"McGUINNESS, Nicholas",1895-04-12,32,-
0,13114,"McGUINNESS, Patrick",1897-10-25,2,-
0,8659,"McGUINNESS, Ted",1884-12-21,21,29
0,9119,"McGUINNESS, Tom",1893-12-24,41,11
0,13115,"McGUIRE, A",-,1,-
0,867,"McGUIRE, Bruce",1962-01-31,123,52
0,120,"McGUIRE, Casey",1980-01-24,150,117
0,13586,"McGUIRE, Josh",1990-03-02,259,52
0,9654,"McGUREN, Frank",1909-10-15,6,3
0,13116,"McHALE, Noel",-,2,-
0,9991,"McHUGH, Eddie",1916-06-16,31,24
0,8923,"McILLMURRAY, Henry",1889-07-15,18,12
0,1613,"McILWAIN, Dallas",1982-01-24,31,24
0,5218,"McILWAINE, Andrew",1973-03-26,15,-
0,19760,"McILWRICK, Matt",1991-06-04,56,12
0,1140,"McINDOE, Alan",1964-05-14,165,364
0,9916,"McINERNEY, Donald",1916-08-27,5,8
0,4432,"McINERNEY, Paul",-,1,-
0,9516,"McINERNEY, Tom",1909-09-25,53,178
0,20170,"McINNES, Cameron",1994-02-01,205+,96
0,4462,"McINNES, Jamie",-,2,-
0,10404,"McINTOSH, Jack",-,10,3
0,1841,"McINTOSH, Ken",-,2,-
0,12451,"McINTOSH, Thomas",1882-03-15,14,-
0,13117,"McINTYRE, Don",1937-08-07,6,-
0,13118,"McINTYRE, Jim",-,7,-
0,9313,"McINTYRE, John",1906-07-16,39,176
0,4057,"McINTYRE, Peter",-,6,6
0,29904,"McINTYRE, Sam",1998-03-20,65+,24
0,8982,"McINTYRE, Ted",1883-03-04,49,9
0,13119,"McKAY, Charles",1910-05-06,18,-
0,11382,"McKAY, F",-,2,3
0,13120,"McKAY, W",-,3,-
0,6065,"McKEAN, Allan",1942-12-11,126,915
0,9952,"McKEAN, Fred",1913-01-27,72,29
0,10980,"McKECHNIE, Ian",-,70,119
0,9416,"McKEE, Jim",1907-01-20,3,2
0,706,"McKELL, Richard",1970-12-20,18,4
0,8951,"McKELLAR, Reginald",1894-05-23,30,6
0,3925,"McKELLAR, Shane",1959-02-20,98,183
0,2711,"McKELLEHER, John",1970-08-21,30,16
0,10340,"McKELVEY, Dick",-,13,9
0,7816,"McKENDRY, Sam",1989-07-19,147,32
0,661,"McKENNA, Chris",1974-10-29,160,144
0,13121,"McKENZIE, David",-,2,-
0,13122,"McKENZIE, Jim",-,8,6
0,10307,"McKENZIE, Ken",1926-06-09,16,37
0,485,"McKENZIE, Marty",1972-01-20,55,12
0,9514,"McKENZIE, Norm",1909-06-10,13,6
0,4154,"McKENZIE, Phil",1963-06-13,11,4
0,10800,"McKENZIE, Robert",-,4,3
0,4025,"McKENZIE, Steve",1954-04-13,34,29
0,5110,"McKEOUGH, Craig",1969-05-28,5,8
0,9187,"McKEOWN, Martin",1898-05-31,19,3
0,1074,"McKIERNAN, Michael",1963-05-17,34,42
0,9099,"McKILLOP, Alban",1896-05-27,11,26
0,9982,"McKINLEY, Ted",-,16,50
0,13124,"McKINNEY, Bruce",1942-10-17,20,-
0,17204,"McKINNON, Alex",1992-02-05,49,24
0,13125,"McKINNON, Don",1912-04-11,9,-
0,1556,"McKINNON, Don",1955-04-29,195,97
0,10621,"McKINNON, Doug",-,24,6
0,9846,"McKINNON, Harry",1910-03-16,127,21
0,1213,"McKINNON, Michael",-,10,4
0,5815,"McKINNON, Ross",1914-04-12,41,56
0,757,"McKINNON, Wade",1981-02-12,153,176
0,3623,"McKIVAT, Chris",1879-11-27,54,15
0,13126,"McLACHLAN, Alan",-,9,-
0,9392,"McLACHLAN, Col",-,18,3
0,9960,"McLACHLAN, Johnny",-,53,30
0,11136,"McLACHLAN, Mal",-,93,81
0,9649,"McLACHLAN, Tom",1906-12-16,59,14
0,14202,"McLAREN, S",-,1,-
0,13127,"McLAUGHLIN, Bob",-,3,-
0,39926,"McLAUGHLIN, Gavin",-,1,-
0,9971,"McLAURIN, Ron",1918-05-04,3,3
0,5286,"McLEAN, Aaron",-,8,4
0,10125,"McLEAN, Bill",1925-01-12,19,12
0,48731,"McLEAN, Casey",2006-04-24,8+,12
0,336,"McLEAN, David",1977-10-05,11,4
0,13128,"McLEAN, Ernie",-,5,-
0,5107,"McLEAN, Jason",-,7,10
0,37230,"McLEAN, Jesse",2005-01-17,2+,4
0,20262,"McLEAN, Jordan",1991-10-08,223+,40
0,9891,"McLEAN, Kevin",1921-04-12,10,21
0,9918,"McLEAN, Lin",1918-04-29,59,90
0,13130,"McLEAN, Michael",-,17,18
0,967,"McLEAN, Mike",1963-03-11,88,28
0,10245,"McLEAN, Peter",1925-01-12,84,63
0,2292,"McLEAN, Scott",1981-03-30,16,88
0,1483,"McLEAN, Willie",1973-02-07,6,-
0,13131,"McLENNAN, Bruce",-,3,-
0,5831,"McLENNAN, Gordon",1914-01-30,94,15
0,13132,"McLENNAN, V",-,5,-
0,9093,"McLEOD, Alan",1897-07-16,21,33
0,9725,"McLEOD, Bill",1911-07-15,12,9
0,10645,"McLEOD, Dave",-,13,72
0,3044,"McLEOD, Don",1973-01-23,9,24
0,3884,"McLEOD, John",1957-06-27,71,22
0,20910,"McLEOD, Roger",-,2,-
0,1269,"McLINDEN, Mark",1979-07-08,165,261
0,14585,"McLOSKEY, Henry",1897-02-06,2,-
0,9969,"McLURE, A",-,4,5
0,3807,"McMAHON, Allan",1954-08-09,150,148
0,3928,"McMAHON, Craig",1960-03-21,30,18
0,10346,"McMAHON, Cyril",1922-02-01,88,263
0,17212,"McMAHON, J",-,45,8
0,9239,"McMAHON, Jack",-,62,45
0,13136,"McMAHON, Jack",1899-09-17,10,-
0,10446,"McMAHON, Laurie",-,79,228
0,13137,"McMAHON, Thomas",1898-01-17,10,-
0,10855,"McMANUS, Doug",-,27,3
0,5547,"McMANUS, James",1986-01-15,166,288
0,13138,"McMANUS, Tommy",-,3,-
0,10917,"McMARTIN, John",1944-03-03,259,51
0,11028,"McMARTIN, Mal",1944-03-03,112,69
0,9463,"McMENAMIN, Jim",1910-05-26,41,21
0,1699,"McMENEMY, Shayne",1976-07-09,17,6
0,3993,"McMILLAN, Bob",1952-05-08,54,15
0,13140,"McMILLAN, Donald",1908-03-13,1,-
0,13139,"McMILLAN, Ewart",1898-07-21,7,-
0,5774,"McMILLAN, Frank",1899-12-14,159,270
0,10752,"McMILLAN, Greg",1938-07-11,32,212
0,4219,"McMILLAN, Larry",-,18,4
0,3275,"McMILLAN, Nathan",1983-08-18,1,-
0,9256,"McMILLAN, Wally",-,24,24
0,10471,"McMORROW, Ken",1935-04-28,8,3
0,10863,"McMULLEN, Ken",1941-04-16,22,13
0,8787,"McMURTRIE, Charles",1878-05-01,15,12
0,13141,"McNALLY, Frank",1917-08-19,1,-
0,10554,"McNAMARA, Billy",1932-09-23,73,18
0,13142,"McNAMARA, Brian",-,3,-
0,10521,"McNAMARA, Charlie",-,15,19
0,2785,"McNAMARA, Geoff",1973-07-27,25,38
0,14232,"McNAMARA, H",-,1,-
0,13144,"McNAMARA, Mick",-,2,-
0,4073,"McNAMARA, Peter",1955-06-16,38,3
0,4298,"McNAMARA, Shaun",-,7,16
0,13145,"McNEE, Neville",1905-03-11,3,-
0,8699,"McNEIL, Arthur",-,8,3
0,1141,"McNEILL, Rod",1965-01-23,24,40
0,1303,"McNICHOLAS, Paul",1975-05-26,71,8
0,9832,"McPHAIL, Bruce",1915-05-26,16,7
0,594,"McPHAIL, Peter",1968-01-19,90,40
0,13146,"McPHEE, Ken",1889-05-09,9,-
0,8980,"McPHERSON, Alexander",1893-07-16,56,238
0,13148,"McPHERSON, Arthur",1909-04-15,1,-
0,13147,"McPHERSON, Brian",-,2,-
0,3069,"McPHERSON, Chris",1972-11-01,10,8
0,13149,"McPHERSON, Don",-,1,-
0,10199,"McPHERSON, Jack",-,54,9
0,8762,"McPHERSON, James",1884-10-19,2,3
0,9568,"McPHERSON, Reg",1906-10-28,4,3
0,13150,"McPHERSON, Ron",-,2,-
0,1795,"McPHERSON, Scott",1969-04-11,4,-
0,2244,"McPHERSON, Shannan",1985-12-12,93,8
0,3994,"McPHERSON, Wayne",1961-04-29,41,154
0,9367,"McPHERSON, William",1904-03-25,4,3
0,13151,"McPHILLIPS, Mick",-,3,-
0,9517,"McQUARRIE, Charles",1905-09-20,51,3
0,13152,"McQUARRIE, Hector",1902-12-15,4,-
0,13960,"McQUEEN, Chris",1987-08-03,164,140
0,9492,"McQUILLAN, Len",-,9,3
0,663,"McRAE, Duncan",1974-09-27,34,20
0,13153,"McRAE, Leonard",1911-06-23,25,-
0,13155,"McREAVIE, Jack",1911-08-12,2,-
0,10861,"McRITCHIE, Alan",1940-10-16,51,9
0,9992,"McRITCHIE, Bill",-,40,3
0,5881,"McRITCHIE, Doug",1923-07-31,81,75
0,9283,"McSORLEY, Phil",-,29,6
0,6073,"McTAGGART, Barry",1946-06-28,59,9
0,10940,"McTAGGART, George",1942-08-16,36,15
0,13156,"McTEIGUE, Greg",1953-05-01,2,-
0,205,"McVEAN, Sean",1969-10-13,36,-
0,201,"McVEY, Derek",1968-07-20,52,44
0,9862,"McVICAR, Jack",1918-05-31,10,6
0,1888,"McWHIRTER, Grant",1975-08-11,4,-
0,16070,"McWILLIAM, Tony",1960-03-03,1,-
0,10691,"McWILLIAMS, Bob",-,4,3
0,32837,"McWILLIAMS, Bruce",-,1,-
0,134,"McWILLIAMS, Leigh",1978-07-19,67,16
0,9794,"McWILLIAMS, Luke",1906-06-22,2,3
0,8813,"MÜLLER, William",1889-05-13,19,5
0,1323,"NABLE, Adam",1975-09-04,64,44
0,1821,"NABLE, Matthew",1972-03-08,8,-
0,21470,"NABULI, Eto",1988-08-24,13,28
0,4303,"NACINOVIC, Paul",-,5,-
0,28613,"NADEN, Brent",1995-12-30,72+,132
0,4358,"NADEN, Ian",1964-10-28,32,49
0,54,"NADRUKU, Noa",1967-09-19,131,360
0,207,"NAGAS, Ken",1973-06-18,142,238
0,2726,"NAHI, Chris",1973-09-11,46,24
0,15038,"NAIQAMA, Kevin",1989-02-04,120,212
0,1618,"NAIQAMA, Wes",1982-10-19,121,350
0,678,"NAIRN, Brad",1972-09-01,1,-
0,7037,"NAISORO, Kalaveti",1969-02-14,3,-
0,22759,"NAKUBUWAI, Ben",1996-03-15,2,4
0,7029,"NALAGILAGI, Livai",-,11,8
0,5678,"NANAI, Heka",1988-08-15,22,56
0,31354,"NANAI, Jeremiah",2003-02-18,63+,148
0,20569,"NAPA, Dylan",1992-11-13,178,24
0,16086,"NAPA, Stan",-,4,-
0,2705,"NAPOLI, Frank",1974-10-08,9,8
0,7462,"NARVO, Frank",-,101,38
0,5838,"NARVO, Herb",1912-08-19,62,84
0,13158,"NASH, C",-,3,-
0,13157,"NASH, Charles",-,3,-
0,9975,"NASH, Tony",1921-09-30,7,21
0,13587,"NATUSCH, Tim",1986-07-03,3,-
0,17167,"NAUGHTON, Steve",1989-01-30,3,-
0,45449,"NAVALE, Caleb",2003-05-08,2,-
0,2927,"NAVALE, Eparama",1975-02-02,17,32
0,52106,"NAWAQANITAWASE, Mark",2000-09-11,1+,4
0,11365,"NAYLOR, Geoff",-,38,12
